Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
28cF5QOu0CWdyTt6lYxIeA,"7MdlXmq2HViAJWo9cf30sR","Sun Goes Down","Sun Goes Down","Cloonee",2021-01-22,154523,56,spotify:user:aryana.oneill,2023-05-21T23:50:23Z,"tech house",0.771,0.939,7,-5.145,1,0.158,0.0339,0.000157,0.149,0.635,126.036,4
0SmyaVrzL7j3R9k3pkJgUh,"4kI8Ie27vjvonwaB2ePh8T,5Igpc9iLZ3YGtKeYfSrrOE","Dummy – Chris Lake Remix","Dummy – Chris Lake Remix","Portugal. The Man,Chris Lake",2023-03-31,173001,45,spotify:user:aryana.oneill,2023-05-21T23:50:31Z,"indie rock,indietronica,modern alternative rock,modern rock,bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance",0.769,0.873,6,-6.411,1,0.0517,0.000716,0.658,0.0681,0.705,127.021,4
3DLWVhaowApIGw1JnJj6GS,"43BxCL6t4c73BQnIJtry5v","Lose Control","Lose Control","James Hype",2023-05-12,173437,70,spotify:user:aryana.oneill,2023-05-21T23:51:19Z,"deep groove house,house,pop dance,uk dance",0.714,0.936,9,-3.693,1,0.0426,0.0338,0.0239,0.244,0.243,128.011,4
1YBvhB1094Q5Niw1GDSRY3,"3zW0xazqnHoq9QV9zBROVC","Youthful Kids","Youthful Kids","it's murph",2023-04-21,179844,47,spotify:user:aryana.oneill,2023-05-21T23:51:33Z,"stutter house",0.625,0.847,8,-7.375,0,0.0419,0.025,0.485,0.101,0.12,127.024,4
4h6qnP94JWzDmXLZFdRnn7,"5rweLVovWSRNfeuVvzPcCq,3zW0xazqnHoq9QV9zBROVC","Breathing","Breathing","Twin Diplomacy,it's murph",2023-01-06,186504,43,spotify:user:aryana.oneill,2023-05-21T23:54:41Z,"stutter house",0.803,0.653,2,-7.821,1,0.0825,0.0168,0.873,0.0755,0.479,124.003,4
6RIbDs0p4XusU2PZSiDgeZ,"5Igpc9iLZ3YGtKeYfSrrOE,3ABaec4jjl95VqmG1iD4k2","Deceiver","Deceiver","Chris Lake,Green Velvet",2018-09-21,225883,53,spotify:user:aryana.oneill,2023-05-24T20:38:27Z,"bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance,deep disco house,minimal techno",0.881,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,4
4qXjXZPGtVNhQq1z9QDRFn,"5PoZtBo8xZKqPWlZrIDq82,59iOp415oyqGlBHyAhu4z3","People Ain't Dancing (feat. Kah-Lo)","People Ain't Dancing (feat. Kah-Lo)","Billen Ted,Kah-Lo",2022-08-12,154859,58,spotify:user:aryana.oneill,2023-05-30T19:26:25Z,"nigerian pop",0.877,0.665,5,-6.597,0,0.191,0.0586,0.012,0.0685,0.786,125.017,4
6QNOYe6I5Dt7oHtcIkmYZ5,"7MdlXmq2HViAJWo9cf30sR","Love You Like That","Love You Like That","Cloonee",2021-09-17,175000,0,spotify:user:aryana.oneill,2023-05-30T19:28:45Z,"tech house",0.911,0.656,8,-11.725,0,0.0965,0.00814,0.000327,0.114,0.918,124.957,4
0b0AevD52kSFoRO4DoOaf4,"69iDi8D5V48VD2lEMvIQqO,0cUPXn0AOgVrI413vJgBAJ","I Don't Care","I Don't Care [UKF10]","Raas,Corrupt (UK)",2019-06-14,271992,32,spotify:user:aryana.oneill,2023-05-30T19:33:52Z,"bass house,bassline",0.886,0.705,9,-6.114,0,0.0791,0.0112,0.0101,0.0412,0.715,127.991,4
0UFJLWij7K8AXM5sVDFCLj,"5PlfkPxwCpRRWQJBxCa0By,6zsJjoCtL1WByG0VsuFWzR,5ypEYwWaSgtjBPCPcredFM","Tra Tra","Tra Tra","HUGEL,BLOND:ISH,Nfasis",2022-11-04,126774,51,spotify:user:aryana.oneill,2023-06-02T03:46:03Z,"deep house,deep disco house,melodic house,dembow,rap dominicano",0.797,0.942,1,-6.194,1,0.0656,0.00373,0.563,0.425,0.178,124.014,4
0OUGLr0XvMg1uynU1tn6pq,"1VJ0briNOlXRtJUAzoUJdt,21OabQwzpxuFNxp7p781Ao","Take It Off","Take It Off","FISHER,Aatig",2023-04-21,194604,0,spotify:user:aryana.oneill,2023-06-09T18:47:38Z,"australian house,house",0.883,0.706,1,-6.609,1,0.201,0.000509,0.265,0.363,0.595,127.015,4
6GKyjW8BA1BUMX1BwUyabt,"1ic0FHNGIjXZAWH6O6Reif","Stimulate","Stimulate","Ship Wrek",2021-11-12,182880,44,spotify:user:aryana.oneill,2023-06-16T20:28:05Z,"stutter house,tech house",0.849,0.763,11,-4.692,0,0.0518,0.00144,0.892,0.123,0.749,125.049,4
4tD4BWNlAdBXySN0dP5nQv,"2KsP6tYLJlTBvSUxnwlVWa","Cooler Than Me - Gigamesh Remix","One Foot Out The Door","Mike Posner",2009-10-28,232437,38,spotify:user:aryana.oneill,2023-06-16T20:28:12Z,"dance pop,pop,pop dance,pop rap",0.757,0.675,7,-11.561,0,0.0393,0.0554,0.0000388,0.0846,0.616,128.988,4
6uABa7vKOgFqXnwvk8NBr5,"052B9SONfhoScw7dgYWw5o","Talk To Me","Talk To Me","Biscits",2021-02-05,203809,38,spotify:user:aryana.oneill,2023-06-16T20:28:46Z,"bass house,house,tech house,uk dance,uk tech house",0.84,0.868,11,-6.173,0,0.0721,0.0259,0.573,0.0891,0.851,126.001,4
5dbkfiN99BWBgc0n87NmaN,"4D75GcNG95ebPtNvoNVXhz,3IHsD0sttucHrX8b32Vcab,20U0ZkzluaLiHuPaG6eGRd,2tBbq6Y0ejbtc8tNWtaMyN","Let It Rip - DES3ETT Remix","Let It Rip (Global Remix Battle I)","AFROJACK,BROHUG,TITUS,DES3ETT",2019-03-25,220813,42,spotify:user:aryana.oneill,2023-06-16T20:29:49Z,"big room,dance pop,dutch house,edm,electro house,pop dance,progressive electro house,bass house",0.845,0.805,1,-6.72,1,0.13,0.00497,0.00000833,0.119,0.65,124.961,4
0SyxZC4wlqAwf20cHE6Xon,"3K2zB87GZv1krx031en5VA,6HQ6vf4AloXyVNdyJhrX1J","Bulletproof","Bulletproof","La Roux,GAMPER & DADONI",2021-05-21,162213,74,spotify:user:aryana.oneill,2023-06-16T20:30:20Z,"alternative dance,electropop,indietronica,neo-synthpop,german dance,pop dance,tropical house",0.752,0.771,6,-5.95,1,0.0311,0.00341,0.0000173,0.0905,0.527,126.02,4
4at0npP4QkdIUulFZIsYft,"45yEuthJ9yq1rNXAOpBnqM,4cUkGQyhLFqKHBtL58HYVp","Tunnel","Cyclorama","Polo & Pan,Channel Tres",2021-06-25,310573,55,spotify:user:aryana.oneill,2023-06-16T20:45:28Z,"dark disco,electro-pop francais,french indietronica,indie soul,la pop",0.73,0.505,2,-9.248,1,0.0606,0.119,0.711,0.148,0.38,119.995,4
5UkoWcFsdWn8NtSAh73Vli,"5czbzNZZfWpyFgZyfT3Mkk","Temptation","Temptation","SIDEPIECE",2021-03-19,192960,46,spotify:user:aryana.oneill,2023-06-18T05:04:18Z,"bass house,edm,house,tech house",0.808,0.878,9,-5.282,1,0.0948,0.00665,0.0152,0.208,0.624,125.011,4
3n8hN6Q8tQR8JHvRQSGFuU,"39oQK5CtIHrU6EuaWtJpnU","Unfoolish (You Must Be Used To Me Crying)","Unfoolish (You Must Be Used To Me Crying)","Ku De Ta",2022-04-14,133462,56,spotify:user:aryana.oneill,2023-06-21T20:09:12Z,"deep groove house",0.697,0.909,0,-5.023,1,0.0576,0.252,0.0000122,0.257,0.707,124.951,4
2aJDlirz6v2a4HREki98cP,"73A3bLnfnz5BoQjb4gNCga","Glue","Bicep","BICEP",2017-09-01,269149,71,spotify:user:aryana.oneill,2023-06-25T13:43:28Z,"ambient house,electronica",0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4
4iCKHGl4ij4YMwFrUZLGEQ,"2vGaSKEDFsVPBgcnGxqlBN,4ScCswdRlyA23odg9thgIO,1xLOb1CC0N70wA28T7Q5uE,3yDIp0kaq9EFKe07X1X2rz,4xnMDfgEmXZEEDdITKcGuE","Kill The Lights (with Nile Rodgers) - Audien Remix","Kill The Lights (with Nile Rodgers) [Remixes]","Alex Newell,Jess Glynne,DJ Cassidy,Nile Rodgers,Audien",2016-04-15,224761,53,spotify:user:aryana.oneill,2023-06-25T13:46:53Z,"indie poptimism,strut,dance pop,pop,uk pop,disco,edm,electro house,pop dance,pop edm,progressive electro house,progressive house",0.647,0.879,7,-0.93,1,0.0831,0.0837,0.00000198,0.538,0.427,126.042,4
4cG7HUWYHBV6R6tHn1gxrl,"7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,23rdR5gsZI5BqncTEKLtDU,3Edve4VIATi0OZngclQlkN","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",2021-01-15,169153,77,spotify:user:aryana.oneill,2023-07-03T11:42:56Z,"house,pop dance,uk dance,disco house,hip house,vocal house",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
0ITaSRuI0L1RNL7ZNYTTi7,"540vIaP2JwjQb9dm3aArA4,1RyvyyTE3xzB2ZywiAwp0i","U Are My High (with Future)","U Are My High (with Future)","DJ Snake,Future",2021-12-03,211200,71,spotify:user:aryana.oneill,2023-07-03T14:14:51Z,"dance pop,edm,electronic trap,pop,pop dance,atl hip hop,hip hop,rap,southern hip hop,trap",0.602,0.824,0,-4.087,0,0.0547,0.0867,0,0.0947,0.442,125.147,4
57kR5SniQIbsbVoIjjOUDa,"540vIaP2JwjQb9dm3aArA4,2VAnyOxzJuSAj7XIuEOT38","You Know You Like It","You Know You Like It","DJ Snake,AlunaGeorge",2014-10-14,247266,70,spotify:user:aryana.oneill,2023-07-03T14:15:25Z,"dance pop,edm,electronic trap,pop,pop dance,electropop,house,uk dance",0.407,0.725,5,-5.346,0,0.188,0.0141,0.00000246,0.306,0.247,196.093,4
0dAfw35k2hBsnbSl74AVJF,"6mmSS7itNWKbapgG2eZbIg","dashstar*","dashstar*","Knock2",2021-02-05,198095,58,spotify:user:aryana.oneill,2023-07-03T14:16:37Z,"bassline",0.699,0.949,9,-2.994,1,0.0739,0.00872,0.328,0.151,0.186,126.07,4
3lOH1zjcMl32bwnaCi8VHK,"2c8JocB8eI6cCGaF5xGoT1","GET LOST","GET LOST","MATVEÏ",2020-03-23,185600,64,spotify:user:aryana.oneill,2023-07-03T14:17:03Z,"rally house",0.861,0.808,6,-5.955,0,0.319,0.0377,0.126,0.135,0.514,124.959,4
6t4VHEcJ7Kek9pgGHlDp6R,"3VRyybsQu0MDG0F2LBxnv7,4epc3Bd0DOBA0kDywkRAsu,4L0It80jhQQKMTU2r02nkL","Push To Start (feat. No/Me)","Push To Start (feat. No/Me)","Noizu,Westend,No/Me",2023-02-24,181875,67,spotify:user:aryana.oneill,2023-07-09T06:36:34Z,"bass house,house,tech house",0.851,0.988,1,-6.013,0,0.0588,0.00965,0.313,0.0639,0.671,128.017,4
7nbuGxQ7TfJXb9OgH3xJEr,"45lcbTsX07JWzmTIjcdyBz","Forget It","Forget It","Matroda",2020-12-04,173694,65,spotify:user:aryana.oneill,2023-07-09T15:06:45Z,"bass house,electro house,tech house",0.717,0.903,7,-6.042,0,0.141,0.179,0.00532,0.192,0.344,122.986,4
6s63gwascZ8GHUfvbnWDfM,"2YbeFDdhxv5XFOUmWmSzBu","Just Like That","Just Like That","Macca Grills",2022-11-25,171748,39,spotify:user:aryana.oneill,2023-07-11T19:39:23Z,"",0.749,0.713,6,-7.646,0,0.0321,0.146,0.404,0.17,0.311,127.995,4
23RoR84KodL5HWvUTneQ1w,"2mLA48B366zkELXYx7hcDN","(It Goes Like) Nanana - Edit","(It Goes Like) Nanana [Edit]","Peggy Gou",2023-06-15,231545,81,spotify:user:aryana.oneill,2023-07-12T21:17:34Z,"electra,float house",0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4
7hU38LHqMSPFrvoqADFJp4,"5he5w2lnU9x7JFhnwcekXX,1YYJxpOXYk1z1WtqdeLMkn","Chicken Soup","HOWSLA","Skrillex,Habstrakt",2017-05-05,207292,49,spotify:user:aryana.oneill,2023-07-12T21:19:51Z,"brostep,complextro,edm,electro,pop dance,bass house,dubstep,electro house,electronic trap,filthstep,gaming dubstep",0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,4
2X9uiGWbagCg8BKHhFZW5G,"5Pb27ujIyYb33zBqVysBkj","Innerbloom - Radio Edit","Innerbloom (The Remixes)","RÜFÜS DU SOL",2016-10-21,238067,0,spotify:user:aryana.oneill,2023-07-12T21:22:33Z,"australian electropop,indietronica",0.572,0.698,7,-6.193,0,0.0328,0.211,0.152,0.106,0.0382,122.013,4
6r6hSnqlIvtpPFZMiM0LEy,"052B9SONfhoScw7dgYWw5o","The Judge","The Judge","Biscits",2022-04-15,220966,39,spotify:user:aryana.oneill,2023-07-12T21:24:39Z,"bass house,house,tech house,uk dance,uk tech house",0.857,0.919,7,-5.293,0,0.11,0.0216,0.000878,0.373,0.89,124.979,4
0q6ty9Ga2ebtTKa2C74jrC,"4FCzCS0KEgb0rgySWINItO,4epc3Bd0DOBA0kDywkRAsu","Let Me Take You","Let Me Take You","CID,Westend",2022-05-13,154761,53,spotify:user:aryana.oneill,2023-07-12T21:25:05Z,"bass house,deep groove house,dutch house,edm,electro house,house,pop dance,pop edm,progressive electro house,progressive house,tech house,uk dance",0.874,0.908,6,-3.573,0,0.0593,0.00839,0.0891,0.343,0.905,125.981,4
7Ikf5qsW8GxJq0ZfpZUHsX,"0NgdQNyMEbiVR0HBpzMptO,7uSgmPTHeYgIu7Q5JwQpQy,6bETcPKjsI4UE4ZMHtcZCh","Gotta Let You Go","Gotta Let You Go","Felix Leiter,Ango Tamarin,Dominica",2023-02-10,167097,49,spotify:user:aryana.oneill,2023-07-12T21:25:29Z,"uk dance",0.752,0.925,6,-4.621,0,0.147,0.0045,0.324,0.242,0.512,129.976,4
6V7SBJsDG9B4iVywka4koo,"2CIMQHirSU0MQqyYHq0eOx","I Remember","Random Album Title","deadmau5",2008-09-26,547502,1,spotify:user:aryana.oneill,2023-07-12T21:26:38Z,"canadian electronic,complextro,edm,electro house,pop dance,progressive house",0.813,0.515,11,-8.044,0,0.0465,0.0236,0.25,0.115,0.633,128.01,4
5XFktAerFHxM4tp7EhzTrh,"5pkU7zjIzHgfN1n91e51r3,3zW0xazqnHoq9QV9zBROVC,5rweLVovWSRNfeuVvzPcCq,2qAHim7arWxVIhri5JpBry","Lost","Lost","RSCL,it's murph,Twin Diplomacy,Jack August",2022-11-04,153182,74,spotify:user:aryana.oneill,2023-07-12T21:27:26Z,"stutter house",0.672,0.868,11,-6.525,0,0.0412,0.00185,0.492,0.244,0.491,126.03,4
1ACFweuuvf6MHtptObgreR,"7zAAwgV5Wqmvpb4GzvlRkP","Giving Me","Giving Me","Jazzy",2023-03-10,169000,72,spotify:user:aryana.oneill,2023-07-13T08:24:52Z,"pop dance,uk dance",0.736,0.647,7,-9.257,0,0.106,0.315,0.000137,0.139,0.499,127.065,4
0UZFTyq4ogQ5RvfOHGPVdZ,"4oLeXFyACqeem2VImYeBFe,1h6Cn3P4NGzXbaXidqURXs,1RyvyyTE3xzB2ZywiAwp0i","Turn On The Lights again.. (feat. Future)","USB","Fred again..,Swedish House Mafia,Future",2022-01-17,267946,7,spotify:user:aryana.oneill,2023-07-18T21:25:51Z,"edm,house,stutter house,dance pop,pop dance,progressive electro house,atl hip hop,hip hop,rap,southern hip hop,trap",0.683,0.887,6,-4.944,0,0.0497,0.0125,0.446,0.318,0.551,132.007,4
5zuex7tbGFz0gSHlrMvQdu,"1k0BkkbwTGZGBqrNWwuucL","COULD BE WRONG","COULD BE WRONG","LOSTBOYJAY",2022-12-02,186046,70,spotify:user:aryana.oneill,2023-07-18T21:26:17Z,"rally house",0.875,0.772,0,-8.472,1,0.111,0.0233,0.0016,0.316,0.826,129.024,4
7cnS0EPwBnP9ZIdGOAOY7c,"7i9j813KFoSBMldGqlh2Z1,59iOp415oyqGlBHyAhu4z3,77uLXqHKG5n6UYMUr0b0e5","Fake ID (Coke & Rum Remix)","Fake ID (Coke & Rum Remix)","Riton,Kah-Lo,GEE LEE",2022-12-15,126720,6,spotify:user:aryana.oneill,2023-07-18T21:26:48Z,"house,pop dance,uk dance,nigerian pop,rally house",0.861,0.484,9,-13.119,0,0.092,0.0107,0.00383,0.316,0.509,124.913,4
5jbz9ONajDOe1AW5c3ob5U,"2GVtgxcx7jg5xVCZsIHSGN,66OCo8OcuPNrW6QLfmn7PE,4t95822Jv53tQJK2iS4dKt","Down Low","Down Low","Dombresky,Ricky Ducati,Donnie Sloan",2021-01-15,161048,51,spotify:user:aryana.oneill,2023-07-18T21:27:05Z,"bass house,electro house,house,tech house",0.675,0.805,4,-6.55,0,0.0346,0.0765,0.000974,0.182,0.762,122.017,4
5ZduaRci3iNUiDfJbBfAaf,"21dVknSLCsK37cWozWDZZS","Give It To Me - Full Vocal Mix","Give It To Me (Full Vocal Mix)","Matt Sassari",2021-10-22,102860,83,spotify:user:aryana.oneill,2023-07-18T21:29:23Z,"french tech house,french techno,tech house",0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,4
6dVgCHMZrWG0tQ4HPeu4aw,"4oLeXFyACqeem2VImYeBFe,5he5w2lnU9x7JFhnwcekXX,7Eu1txygG6nJttLHbZdQOh","Baby again..","USB","Fred again..,Skrillex,Four Tet",2022-01-17,319963,7,spotify:user:aryana.oneill,2023-07-18T21:29:35Z,"edm,house,stutter house,brostep,complextro,electro,pop dance,electronica,folktronica,indietronica,intelligent dance music,trip hop",0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,4
2cSdAkzAf2T4j4aLvx4LLz,"5Kmr0b3ip8g9P2i0dLTC3Z","Baby Girl","Baby Girl","Disco Lines",2022-06-15,111074,68,spotify:user:aryana.oneill,2023-07-18T21:29:44Z,"stutter house",0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,4
42BdPV3FB2HVsvdokaIDJt,"1fd3fmwlhrDl2U5wbbPQYN,4Nl6PVYLwbCFfr3UqQlFtE,0VzoflxRgSVEWHYmCbMOJJ","Distance - Volac Remix","Distance (Volac Remix)","Apashe,VOLAC,Geoffroy",2021-01-08,215390,55,spotify:user:aryana.oneill,2023-07-18T21:30:36Z,"bass trap,bass house,brazilian edm,tech house,indie quebecois",0.819,0.824,0,-5.434,1,0.0565,0.0398,0.263,0.255,0.463,126.007,4
4fnBNNoBiRqDgTTk3ZQo3E,"163tK9Wjr9P9DmM0AVK7lm,6nxWCVXbOlEVRexSbLsTer","Tennis Court - Flume Remix","Tennis Court (Flume Remix)","Lorde,Flume",2014-04-24,363958,57,spotify:user:aryana.oneill,2023-07-18T21:30:46Z,"art pop,metropopolis,nz pop,pop,australian dance,australian electropop,australian indie,downtempo,edm,indietronica",0.538,0.576,9,-6.57,0,0.093,0.389,0,0.378,0.257,93.133,4
2gQK13gXYZRq2MgvPJyHx8,"21mKp7DqtSNHhCAU2ugvUw,55U998XxmxjicLMKDSz6R3","The Last Goodbye","The Last Goodbye","ODESZA,Bettye LaVette",2022-07-22,358983,63,spotify:user:aryana.oneill,2023-07-28T16:31:51Z,"chillwave,edm,indietronica,soul blues",0.657,0.92,9,-2.707,1,0.0816,0.00744,0.00201,0.126,0.146,115.011,4
3s4U7OHV7gnj42VV72eSZ6,"6MDME20pz9RveH9rEXvrOM,4ScCswdRlyA23odg9thgIO","Rather Be (feat. Jess Glynne)","Rather Be (feat. Jess Glynne)","Clean Bandit,Jess Glynne",2014-01-17,227833,71,spotify:user:aryana.oneill,2023-08-02T20:58:26Z,"pop,uk dance,uk funky,dance pop,uk pop",0.799,0.586,11,-6.735,1,0.0377,0.162,0.00000203,0.193,0.549,120.97,4
6hL8PxitrG9hSXUmgWkG3N,"4FqPRilb0Ja0TKG3RS3y4s,53cQZtWDwDJwVCNZlfJ6Qk,2WvLeseDGPX1slhmxI59G3","Show Me Love - Radio Edit","Show Me Love","Steve Angello,Laidback Luke,Robin S",2009-06-16,184846,0,spotify:user:aryana.oneill,2023-08-02T21:17:41Z,"dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,big room,dutch edm,melbourne bounce,diva house",0.654,0.856,5,-4.197,1,0.0586,0.517,0,0.128,0.574,129.928,4
4jVT6j6JhGh34872psQrbp,"4FqPRilb0Ja0TKG3RS3y4s,53cQZtWDwDJwVCNZlfJ6Qk,2WvLeseDGPX1slhmxI59G3","Show Me Love - Extended Mix","Show Me Love","Steve Angello,Laidback Luke,Robin S",2009-06-16,400615,0,spotify:user:aryana.oneill,2023-08-02T21:17:53Z,"dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,big room,dutch edm,melbourne bounce,diva house",0.627,0.809,5,-5.32,1,0.0743,0.414,0.00107,0.269,0.604,129.949,4
4tTpmg8AGcChIUnuio4CtR,"0vSfjPjAbekoehCpmy1RV1,2WBJQGf1bT1kxuoqziH5g4","At Night - Purple Disco Machine Remix","At Night (Purple Disco Machine Remix)","Shakedown,Purple Disco Machine",2018-05-04,208544,61,spotify:user:aryana.oneill,2023-08-07T19:36:57Z,"classic house,disco house,vocal house,deep house,house",0.801,0.601,5,-6.416,0,0.0744,0.0449,0.00485,0.159,0.426,122.004,4
6OufwUcCqo81guU2jAlDVP,"2TcGJdSOiOvITBzhvfX8XB","Love Tonight (Edit)","Love Tonight","Shouse",2017-12-14,241970,69,spotify:user:aryana.oneill,2023-08-07T20:19:32Z,"aussietronica",0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4
3RiRFyvasDtAv8n0AQUKFG,"0FBRY66KVaAiddGVefikLB,2WBJQGf1bT1kxuoqziH5g4","Feel My Needs - Purple Disco Machine Remix","Feel My Needs (Purple Disco Machine Remix)","WEISS,Purple Disco Machine",2018-08-17,230163,64,spotify:user:aryana.oneill,2023-08-07T20:19:50Z,"house,tech house,uk dance,uk house,deep house",0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,0.903,122.011,4
2owws8NRqfPUdIn3Uag7Yp,"4Peqx8CmkLiHHRCfm3HR7G","Joys","Joys","Roberto Surace",2019-07-26,135218,54,spotify:user:aryana.oneill,2023-08-07T20:20:13Z,"italian tech house",0.808,0.749,2,-6.482,1,0.0431,0.000126,0.0948,0.0459,0.923,125.002,4
2SCP5oOX5OSp5RT83h2rs0,"60FV7KyxIH9FH1uq7u8inP","Lola's Theme - Radio Edit","Lola's Theme","The Shapeshifters",2004-01-01,207066,65,spotify:user:aryana.oneill,2023-08-07T20:20:40Z,"disco house,diva house,vocal house",0.753,0.835,5,-4.631,0,0.0533,0.000842,0.0000874,0.13,0.669,123.943,4
3K3asUF88k0nKWtkm4eqLr,"052B9SONfhoScw7dgYWw5o","House All The Time","House All The Time","Biscits",2023-01-27,164000,41,spotify:user:aryana.oneill,2023-08-10T19:03:57Z,"bass house,house,tech house,uk dance,uk tech house",0.788,0.877,5,-8.142,0,0.106,0.144,0.411,0.331,0.685,126.994,4
7Kv0yPSr550uUxbAwAhH01,"523iXWyHL26prJR3GKjRhx","Groove District","Groove District","Starjunk 95",2021-12-17,186240,54,spotify:user:aryana.oneill,2023-08-10T19:04:32Z,"rally house",0.776,0.849,0,-6.81,1,0.0392,0.0769,0.156,0.157,0.203,125.004,4
3VpxEo6vMpi4rQ6t2WVVkK,"2avRYQUWQpIkzJOEkf0MdY,2CIMQHirSU0MQqyYHq0eOx,6TQj5BFPooTa08A7pk8AQ1,4yX6mpMyBGf9UfvBB8JJrc","Escape (feat. Hayla)","Kx5","Kx5,deadmau5,Kaskade,HAYLA",2023-03-17,240445,66,spotify:user:aryana.oneill,2023-08-10T19:11:47Z,"melodic house,canadian electronic,complextro,edm,electro house,pop dance,progressive house,progressive electro house,vocal house",0.659,0.798,9,-6.933,0,0.0749,0.175,0.000379,0.708,0.15,126.064,4
56oGoEjA9eTZYgsttEFKY3,"137W8MRPWKqSmrBGDBFSop,67hb7towEyKvt5Z8Bx306c","The Thrill","The Thrill","Wiz Khalifa,Empire Of The Sun",2020-11-11,234333,76,spotify:user:aryana.oneill,2023-08-10T19:16:06Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,4
7nDxeN6NDc7v3v774IXiC5,"55Aa2cqylxrFIXC767Z865,5czbzNZZfWpyFgZyfT3Mkk","A Milli - SIDEPIECE Remix","A Milli (SIDEPIECE Remix)","Lil Wayne,SIDEPIECE",2023-01-13,153750,60,spotify:user:aryana.oneill,2023-08-10T20:41:09Z,"hip hop,new orleans rap,pop rap,rap,trap,bass house,edm,house,tech house",0.838,0.929,1,-4.086,1,0.0401,0.000217,0.0178,0.0662,0.593,128.004,4
0yfJlRyn9VEZfonQUIPdkr,"1VJ0briNOlXRtJUAzoUJdt,3CGuwWgoCYSO5Z72H5G2Ec","Atmosphere","Atmosphere","FISHER,Kita Alexander",2023-08-11,182857,58,spotify:user:aryana.oneill,2023-08-12T19:04:07Z,"australian house,house,aussietronica,australian indie",0.761,0.894,8,-4.561,1,0.0752,0.00647,0.155,0.203,0.733,125.982,4
6X6Czunvadm5759A96SjFD,"4WUGQykLBGFfsl0Qjl6TDM,35RvGPQ1OxbEZknWyiaAcs","Hippies (feat. Two Another)","Hippies (feat. Two Another)","The Magician,Two Another",2021-05-14,176125,51,spotify:user:aryana.oneill,2023-08-22T01:10:58Z,"belgian edm,house,nu disco,indie soul",0.911,0.656,0,-5.255,1,0.321,0.0115,0.00000934,0.101,0.81,121.012,4
4rf0IVQDFjr27T4sgah5Pf,"59oA5WbbQvomJz2BuRG071","Keep Moving","Loving In Stereo","Jungle",2021-08-13,240880,66,spotify:user:aryana.oneill,2023-08-22T01:22:08Z,"indie soul,uk contemporary r&b",0.723,0.604,10,-6.254,0,0.0319,0.179,0.000463,0.0939,0.562,111.497,4
1vMGIZbIkpaLSagdF2ygcV,"587PA35pRGL1JwQr6idJbb","Music Sounds Better with You","Music Sounds Better with You","NEIL FRANCES",2017-07-21,198305,67,spotify:user:aryana.oneill,2023-08-22T01:25:34Z,"indie soul",0.927,0.525,8,-8.256,0,0.0667,0.274,0.238,0.0672,0.778,118.023,4
22Vsz6sIdD97KROSX7oAyq,"0nnF48t4C8uqGS5HPnCN3F","Catching Eyes","Catching Eyes","49th & Main",2020-04-24,249533,62,spotify:user:aryana.oneill,2023-08-22T01:32:46Z,"irish pop",0.692,0.638,6,-12.76,0,0.298,0.847,0.00169,0.121,0.147,126.133,4
6xp1u6ZEHXX8DxJIFFrVoP,"1CoZyIx7UvdxT5c8UkMzHd","Little Things x Gypsy Woman - L BEATS MASHUP","Little Things x Gypsy Woman (L BEATS MASHUP)","Jorja Smith",2023-06-30,131000,75,spotify:user:aryana.oneill,2023-08-22T01:53:49Z,"r&b,uk contemporary r&b",0.644,0.879,6,-5.204,0,0.0761,0.00423,0.00000691,0.286,0.808,126.935,4
